Age,Months,State,Cumulative Incidence,"95% Confidence Interval, Lower","95% Confidence Interval, Upper",Survey Year
4,31,Tennessee,5.52595224,4.685086427,6.516746115,2018
4,32,Tennessee,6.394316163,5.484870952,7.453426143,2018
4,33,Tennessee,6.986382475,6.032851165,8.089399033,2018
4,34,Tennessee,7.775804223,6.766341454,8.934512883,2018
4,35,Tennessee,8.802052497,7.724034583,10.02900513,2018
4,36,Tennessee,9.157292283,8.056502531,10.40690905,2018
4,37,Tennessee,9.867771857,8.722754599,11.16140071,2018
4,38,Tennessee,10.26248273,9.093597636,11.57985974,2018
4,39,Tennessee,10.93349122,9.725086894,12.290184,2018
4,40,Tennessee,11.32820209,10.09713156,12.7074414,2018
4,41,Tennessee,11.80185514,10.544115,13.20762044,2018
4,42,Tennessee,12.11762384,10.84240923,13.54076787,2018
4,43,Tennessee,12.59127689,11.29028528,14.0400543,2018
4,44,Tennessee,13.06492994,11.73865747,14.5388446,2018
4,45,Tennessee,13.26228538,11.9256193,14.7465338,2018
4,46,Tennessee,13.65699625,12.2997805,15.16167468,2018
4,47,Tennessee,13.8148806,12.44953125,15.32764474,2018
4,48,Tennessee,13.89382277,12.52442471,15.41061171,2018
4,49,Tennessee,14.1306493,12.74917615,15.65944151,2018
4,50,Tennessee,14.64377344,13.23649302,16.19821733,2018
4,51,Tennessee,14.7621867,13.34901781,16.32248316,2018
4,52,Tennessee,15.11742649,13.6867381,16.69513473,2018
4,53,Tennessee,15.31478192,13.87445302,16.90207085,2018
4,54,Tennessee,15.3937241,13.94955711,16.98482717,2018
4,55,Tennessee,15.55160845,14.09979596,17.15030915,2018
4,56,Tennessee,15.63055062,14.17493055,17.23303497,2018
4,57,Tennessee,15.63055062,14.17493055,17.23303497,2018
4,58,Tennessee,15.63055062,14.17493055,17.23303497,2018
4,59,Tennessee,15.63055062,14.17493055,17.23303497,2018
4,60,Tennessee,15.63055062,14.17493055,17.23303497,2018
4,1,Utah,0,0,0.153242505,2018
4,2,Utah,0,0,0.153242505,2018
4,3,Utah,0,0,0.153242505,2018
4,4,Utah,0,0,0.153242505,2018
4,5,Utah,0,0,0.153242505,2018
4,6,Utah,0,0,0.153242505,2018
4,7,Utah,0,0,0.153242505,2018
4,8,Utah,0,0,0.153242505,2018
4,9,Utah,0,0,0.153242505,2018
4,10,Utah,0.039897861,0.002046493,0.225983013,2018
4,11,Utah,0.039897861,0.002046493,0.225983013,2018
4,12,Utah,0.039897861,0.002046493,0.225983013,2018
4,13,Utah,0.039897861,0.002046493,0.225983013,2018
4,14,Utah,0.039897861,0.002046493,0.225983013,2018
4,15,Utah,0.079795723,0.021883138,0.290926357,2018
4,16,Utah,0.119693584,0.040707436,0.351885553,2018
4,17,Utah,0.159591446,0.062063692,0.410312793,2018
4,18,Utah,0.319182892,0.161746477,0.629763986,2018
4,19,Utah,0.359080753,0.188930417,0.682363542,2018
4,20,Utah,0.438876476,0.245087121,0.785773828,2018
4,21,Utah,0.478774338,0.273909659,0.836734784,2018
4,22,Utah,0.598467922,0.362727375,0.987267553,2018
4,23,Utah,0.758059368,0.485376992,1.183751915,2018
4,24,Utah,1.07724226,0.740482971,1.566913896,2018
4,25,Utah,1.316629429,0.937705221,1.848392614,2018
4,26,Utah,1.436323013,1.03772234,1.98772598,2018
4,27,Utah,1.556016598,1.138525749,2.126273055,2018
4,28,Utah,1.954995212,1.479204871,2.583428882,2018
4,29,Utah,2.194382381,1.68641216,2.854922562,2018
4,30,Utah,2.194382381,1.68641216,2.854922562,2018
4,31,Utah,2.393871688,1.860388897,3.079863299,2018
4,32,Utah,2.752952442,2.176071211,3.482232439,2018
4,33,Utah,2.832748165,2.246611971,3.571258669,2018
4,34,Utah,3.072135334,2.45898594,3.837585669,2018
4,35,Utah,3.51101181,2.850932103,4.323257949,2018
4,36,Utah,3.870092563,3.173755711,4.718485794,2018
4,37,Utah,3.949888286,3.245725825,4.80608267,2018
4,38,Utah,4.229173316,3.498226314,5.112066645,2018
4,39,Utah,4.348866901,3.606712822,5.242930622,2018
4,40,Utah,4.58825407,3.824140637,5.504203776,2018
4,41,Utah,4.947334823,4.151334176,5.89506169,2018
4,42,Utah,5.027130546,4.224203479,5.981759377,2018
4,43,Utah,5.386211299,4.552779041,6.371235269,2018
4,44,Utah,5.505904883,4.662533147,6.500831647,2018
4,45,Utah,5.625598468,4.772395567,6.630319713,2018
4,46,Utah,5.665496329,4.80903985,6.673458924,2018
4,47,Utah,5.785189914,4.919041432,6.802807826,2018
4,48,Utah,6.104372806,5.212862977,7.14725424,2018
4,49,Utah,6.22406639,5.323219321,7.276248381,2018
4,50,Utah,6.423555697,5.507346026,7.49103915,2018
4,51,Utah,6.623045005,5.69171221,7.705590441,2018
4,52,Utah,6.662942866,5.728613236,7.74847291,2018
4,53,Utah,6.702840728,5.765523333,7.791346307,2018
4,54,Utah,6.942227897,5.98717002,8.048400589,2018
4,55,Utah,7.101819342,6.135106211,8.219598378,2018
4,56,Utah,7.101819342,6.135106211,8.219598378,2018
4,57,Utah,7.181615065,6.209124106,8.305147473,2018
4,58,Utah,7.221512927,6.246145263,8.34790981,2018
4,59,Utah,7.261410788,6.283174472,8.390664096,2018
4,60,Utah,7.261410788,6.283174472,8.390664096,2018
4,1,Wisconsin,0,0,0.133882133,2018
4,2,Wisconsin,0,0,0.133882133,2018
4,3,Wisconsin,0,0,0.133882133,2018
4,4,Wisconsin,0,0,0.133882133,2018
4,5,Wisconsin,0,0,0.133882133,2018
4,6,Wisconsin,0,0,0.133882133,2018
4,7,Wisconsin,0,0,0.133882133,2018
4,8,Wisconsin,0.034856565,0.001787908,0.197432864,2018
4,9,Wisconsin,0.139426261,0.054221444,0.358475878,2018
4,10,Wisconsin,0.139426261,0.054221444,0.358475878,2018
4,11,Wisconsin,0.139426261,0.054221444,0.358475878,2018
4,12,Wisconsin,0.209139391,0.095853872,0.456251044,2018
4,13,Wisconsin,0.278852522,0.141308048,0.550204462,2018
4,14,Wisconsin,0.313709087,0.165056881,0.596159426,2018
4,15,Wisconsin,0.383422218,0.214117246,0.686506655,2018
4,16,Wisconsin,0.453135348,0.264844776,0.775186719,2018
4,17,Wisconsin,0.453135348,0.264844776,0.775186719,2018
4,18,Wisconsin,0.627418174,0.396924862,0.991625619,2018
4,19,Wisconsin,0.766844435,0.506489603,1.160876067,2018
4,20,Wisconsin,1.115410087,0.790247679,1.574155963,2018
4,21,Wisconsin,1.254836348,0.906581709,1.736637121,2018
4,22,Wisconsin,1.53368887,1.142743188,2.058106019,2018
4,23,Wisconsin,1.673115131,1.262258526,2.217405869,2018
4,24,Wisconsin,2.509672697,1.993531405,3.159024121,2018
4,25,Wisconsin,2.683955523,2.148206465,3.352868047,2018
4,26,Wisconsin,2.962808045,2.396960185,3.661744704,2018
4,27,Wisconsin,3.276517132,2.678450218,4.007588844,2018
4,28,Wisconsin,3.590226219,2.961446785,4.351926452,2018
4,29,Wisconsin,3.869078741,3.214108465,4.656895149,2018
4,30,Wisconsin,4.008505002,3.340793939,4.809024863,2018
4,31,Wisconsin,4.391927219,3.690282331,5.22627824,2018
4,32,Wisconsin,4.775349437,4.041228253,5.642074087,2018
4,33,Wisconsin,5.19362822,4.425541156,6.094206749,2018
4,34,Wisconsin,5.92561609,5.10125349,6.882274154,2018
4,35,Wisconsin,6.971313047,6.072341651,8.002299907,2018
4,36,Wisconsin,7.529018091,6.592574523,8.597327789,2018
4,37,Wisconsin,8.051866569,7.081554411,9.153904859,2018
4,38,Wisconsin,8.330719091,7.342801054,9.450288593,2018
4,39,Wisconsin,8.748997874,7.735225039,9.894310172,2018
4,40,Wisconsin,9.341559483,8.292216272,10.52228349,2018
4,41,Wisconsin,9.899264526,8.817483101,11.11227742,2018
4,42,Wisconsin,10.45696957,9.34367339,11.70134788,2018
4,43,Wisconsin,11.04953118,9.903682015,12.32630381,2018
4,44,Wisconsin,11.64209279,10.46457659,12.95037378,2018
4,45,Wisconsin,12.09522814,10.89405247,13.42704726,2018
4,46,Wisconsin,12.58322005,11.35707094,13.93988196,2018
4,47,Wisconsin,13.14092509,11.88684019,14.52537346,2018
4,48,Wisconsin,13.59406044,12.31772657,15.00063644,2018
4,49,Wisconsin,13.87291296,12.58307809,15.2929153,2018
4,50,Wisconsin,14.39576144,13.08098657,15.84056377,2018
4,51,Wisconsin,14.84889679,13.51288546,16.31481425,2018
4,52,Wisconsin,15.16260588,13.81208932,16.64294456,2018
4,53,Wisconsin,15.47631496,14.1114487,16.97091935,2018
4,54,Wisconsin,15.65059779,14.27782496,17.15306208,2018
4,55,Wisconsin,15.68545436,14.31110573,17.18948511,2018
4,56,Wisconsin,15.89459375,14.5108285,17.40798512,2018
4,57,Wisconsin,15.96430688,14.57741715,17.48080407,2018
4,58,Wisconsin,15.96430688,14.57741715,17.48080407,2018
4,59,Wisconsin,15.96430688,14.57741715,17.48080407,2018
4,60,Wisconsin,15.96430688,14.57741715,17.48080407,2018
8,1,Arizona,0,-2.70972E-17,0.288466213,2018
8,2,Arizona,0,-2.70972E-17,0.288466213,2018
8,3,Arizona,0,-2.70972E-17,0.288466213,2018
8,4,Arizona,0,-2.70972E-17,0.288466213,2018
8,5,Arizona,0,-2.70972E-17,0.288466213,2018
8,6,Arizona,0,-2.70972E-17,0.288466213,2018
8,7,Arizona,0,-2.70972E-17,0.288466213,2018
8,8,Arizona,0,-2.70972E-17,0.288466213,2018
8,9,Arizona,0,-2.70972E-17,0.288466213,2018
8,10,Arizona,0,-2.70972E-17,0.288466213,2018
8,11,Arizona,0,-2.70972E-17,0.288466213,2018
8,12,Arizona,0.07511455,0.003852873,0.425392291,2018
8,13,Arizona,0.07511455,0.003852873,0.425392291,2018
8,14,Arizona,0.07511455,0.003852873,0.425392291,2018
8,15,Arizona,0.07511455,0.003852873,0.425392291,2018
8,16,Arizona,0.150229099,0.041199204,0.547638535,2018
8,17,Arizona,0.150229099,0.041199204,0.547638535,2018
8,18,Arizona,0.225343649,0.076640069,0.662383434,2018
8,19,Arizona,0.225343649,0.076640069,0.662383434,2018
8,20,Arizona,0.300458199,0.116848334,0.772360933,2018
8,21,Arizona,0.300458199,0.116848334,0.772360933,2018
8,22,Arizona,0.375572748,0.160432561,0.878962469,2018
8,23,Arizona,0.450687298,0.206569882,0.983010911,2018
8,24,Arizona,0.751145497,0.408070485,1.382253362,2018
8,25,Arizona,0.751145497,0.408070485,1.382253362,2018
8,26,Arizona,0.901374596,0.515715744,1.574979629,2018
8,27,Arizona,0.976489146,0.570776056,1.670105081,2018
8,28,Arizona,1.201832795,0.739934767,1.951503659,2018
8,29,Arizona,1.502290994,0.972750167,2.319431313,2018
8,30,Arizona,1.652520093,1.091596173,2.500956834,2018
8,31,Arizona,1.802749193,1.211786697,2.681137836,2018
8,32,Arizona,1.802749193,1.211786697,2.681137836,2018
8,33,Arizona,2.028092842,1.394254885,2.949226938,2018
8,34,Arizona,2.253436491,1.57897826,3.215060853,2018
8,35,Arizona,2.704123789,1.953978626,3.741175068,2018
8,36,Arizona,3.455269286,2.59162874,4.605382587,2018
8,37,Arizona,3.680612935,2.785361134,4.862207483,2018
8,38,Arizona,3.830842034,2.915045719,5.032894425,2018
8,39,Arizona,3.981071133,3.045125778,5.203185892,2018
8,40,Arizona,4.206414783,3.240940423,5.457928538,2018
8,41,Arizona,4.356643882,3.371918327,5.62732216,2018
8,42,Arizona,4.431758432,3.437531082,5.711895168,2018
8,43,Arizona,4.957560279,3.898950966,6.301775628,2018
8,44,Arizona,4.957560279,3.898950966,6.301775628,2018
8,45,Arizona,5.032674829,3.965151695,6.385760662,2018
8,46,Arizona,5.258018478,4.16414537,6.637324277,2018
8,47,Arizona,5.408247578,4.297120406,6.804720768,2018
8,48,Arizona,5.783820326,4.630579651,7.22219034,2018
8,49,Arizona,6.159393074,4.96538888,7.638309928,2018
8,50,Arizona,6.234507624,5.032501875,7.721382696,2018
8,51,Arizona,6.459851273,5.234127239,7.970314622,2018
8,52,Arizona,6.835424022,5.571076243,8.384294435,2018
8,53,Arizona,7.060767671,5.773757428,8.63217054,2018
8,54,Arizona,7.586569519,6.248059299,9.209169012,2018
8,55,Arizona,7.962142267,6.587942879,9.62021425,2018
8,56,Arizona,8.487944115,7.065182359,10.19427511,2018
8,57,Arizona,9.088860512,7.612431776,10.8485118,2018
8,58,Arizona,10.21557876,8.64318262,12.07054741,2018
8,59,Arizona,10.8916097,9.2642134,12.8011885,2018
8,60,Arizona,11.56764065,9.886964629,13.53010914,2018
8,61,Arizona,12.0934425,10.37242176,14.09595235,2018
8,62,Arizona,12.5441298,10.78923956,14.58024914,2018
8,63,Arizona,12.9948171,11.20667786,15.06392541,2018
8,64,Arizona,13.37038984,11.55499436,15.46653773,2018
8,65,Arizona,13.67084804,11.83393074,15.7883444,2018
8,66,Arizona,14.19664989,12.32264933,16.35092616,2018
8,67,Arizona,14.87268084,12.95203101,17.07321635,2018
8,68,Arizona,15.32336814,13.37222709,17.55413485,2018
8,69,Arizona,15.84916998,13.86303866,18.11462362,2018
8,70,Arizona,16.22474273,14.2139866,18.5146045,2018
8,71,Arizona,16.29985728,14.28421192,18.59456494,2018
8,72,Arizona,16.82565913,14.77611302,19.15396419,2018
8,73,Arizona,17.20123188,15.12780814,19.55319788,2018
8,74,Arizona,17.57680463,15.47977409,19.95216075,2018
8,75,Arizona,17.72703373,15.62063439,20.11167198,2018
8,76,Arizona,17.95237738,15.83200241,20.35086125,2018
8,77,Arizona,18.02749193,15.90247885,20.43057057,2018
8,78,Arizona,18.55329377,16.39609362,20.98825614,2018
8,79,Arizona,18.55329377,16.39609362,20.98825614,2018
8,80,Arizona,18.77863742,16.60778939,21.22711766,2018
8,81,Arizona,18.92886652,16.74896762,21.38631096,2018
8,82,Arizona,19.15421017,16.96080543,21.62503044,2018
8,83,Arizona,19.45466837,17.24338512,21.94319381,2018
8,84,Arizona,19.98047022,17.7382458,22.49963346,2018
8,85,Arizona,20.43115752,18.16275196,22.97624189,2018
8,86,Arizona,20.80673026,18.516739,23.37318367,2018
8,87,Arizona,20.95695936,18.65839149,23.5319027,2018
8,88,Arizona,21.10718846,18.80007642,23.69058929,2018
8,89,Arizona,21.33253211,19.01266391,23.92855909,2018
8,90,Arizona,21.55787576,19.22532253,24.16645777,2018
8,91,Arizona,21.85833396,19.5089761,24.48354725,2018
8,92,Arizona,21.93344851,19.57990865,24.56280046,2018
8,93,Arizona,22.08367761,19.72179649,24.72128415,2018
8,94,Arizona,22.53436491,20.1476391,25.19655612,2018
8,95,Arizona,22.90993765,20.50270887,25.59241516,2018
8,96,Arizona,23.36062495,20.9290272,26.06721142,2018
8,97,Arizona,23.66108315,21.21337826,26.38360341,2018
8,98,Arizona,23.8864268,21.42671299,26.62082597,2018
8,99,Arizona,24.0366559,21.56896969,26.7789408,2018
8,100,Arizona,24.11177045,21.64010801,26.85798824,2018
8,101,Arizona,24.186885,21.71125294,26.93702907,2018
8,102,Arizona,24.26199955,21.78240445,27.01606333,2018
8,103,Arizona,24.3371141,21.85356251,27.09509103,2018
8,104,Arizona,24.41222865,21.92472708,27.17411222,2018
8,105,Arizona,24.4873432,21.99589815,27.25312692,2018
8,106,Arizona,24.4873432,21.99589815,27.25312692,2018
8,107,Arizona,24.4873432,21.99589815,27.25312692,2018
8,108,Arizona,24.4873432,21.99589815,27.25312692,2018
8,1,Arkansas,0,0,0.248817816,2018
8,2,Arkansas,0,0,0.248817816,2018
8,3,Arkansas,0,0,0.248817816,2018
8,4,Arkansas,0,0,0.248817816,2018
8,5,Arkansas,0,0,0.248817816,2018
8,6,Arkansas,0,0,0.248817816,2018
8,7,Arkansas,0,0,0.248817816,2018
8,8,Arkansas,0,0,0.248817816,2018
8,9,Arkansas,0,0,0.248817816,2018
8,10,Arkansas,0,0,0.248817816,2018
8,11,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,12,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,13,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,14,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,15,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,16,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,17,Arkansas,0.06478782,0.003323181,0.366924483,2018
8,18,Arkansas,0.12957564,0.035535033,0.472369581,2018
8,19,Arkansas,0.25915128,0.100783341,0.666208072,2018
8,20,Arkansas,0.25915128,0.100783341,0.666208072,2018
8,21,Arkansas,0.25915128,0.100783341,0.666208072,2018
8,22,Arkansas,0.25915128,0.100783341,0.666208072,2018
8,23,Arkansas,0.388726919,0.178168825,0.847909385,2018
8,24,Arkansas,1.036605118,0.638193261,1.68331894,2018
8,25,Arkansas,1.101392938,0.687797554,1.763258046,2018
8,26,Arkansas,1.166180758,0.737819975,1.842779024,2018
8,27,Arkansas,1.230968578,0.788227883,1.921914515,2018
8,28,Arkansas,1.490119857,0.99318993,2.235126064,2018
8,29,Arkansas,2.008422417,1.415337108,2.849326079,2018
8,30,Arkansas,2.332361516,1.68527306,3.227107122,2018
8,31,Arkansas,2.397149336,1.739710743,3.302212838,2018
8,32,Arkansas,2.591512796,1.903820753,3.526733025,2018
8,33,Arkansas,2.656300615,1.958773459,3.601323718,2018
8,34,Arkansas,2.850664075,2.124319194,3.82440818,2018
8,35,Arkansas,3.239390994,2.458181827,4.267805943,2018
8,36,Arkansas,4.275996113,3.362707788,5.435974366,2018
8,37,Arkansas,4.535147392,3.591419921,5.725435829,2018
8,38,Arkansas,4.664723032,3.706101531,5.869841018,2018
8,39,Arkansas,4.923874312,3.936072284,6.15804386,2018
8,40,Arkansas,5.571752511,4.514198328,6.875351807,2018
8,41,Arkansas,5.89569161,4.804788792,7.232478339,2018
8,42,Arkansas,6.09005507,4.979583879,7.446313449,2018
8,43,Arkansas,6.413994169,5.271594587,7.802019736,2018
8,44,Arkansas,6.673145449,5.505783653,8.086004266,2018
8,45,Arkansas,6.932296728,5.740456915,8.3695046,2018
8,46,Arkansas,7.385811467,6.152221855,8.864543454,2018
8,47,Arkansas,7.709750567,6.447128358,9.217353945,2018
8,48,Arkansas,8.551992225,7.216657728,10.13188876,2018
8,49,Arkansas,9.070294785,7.692012983,10.6928807,2018
8,50,Arkansas,9.199870424,7.811048292,10.83293219,2018
8,51,Arkansas,9.782960803,8.34761754,11.46225353,2018
8,52,Arkansas,9.912536443,8.467048807,11.60190906,2018
8,53,Arkansas,10.1068999,8.646321808,11.81126626,2018
8,54,Arkansas,10.62520246,9.125093356,12.36884191,2018
8,55,Arkansas,10.88435374,9.364849093,12.64725976,2018
8,56,Arkansas,11.27308066,9.724921024,13.06444823,2018
8,57,Arkansas,11.46744412,9.905146981,13.27285247,2018
8,58,Arkansas,11.7265954,10.14563821,13.55053484,2018
8,59,Arkansas,11.85617104,10.26596324,13.6892966,2018
8,60,Arkansas,12.43926142,10.80805531,14.31309512,2018
8,61,Arkansas,12.56883706,10.9286554,14.45158183,2018
8,62,Arkansas,12.82798834,11.16999749,14.72841334,2018
8,63,Arkansas,13.08713962,11.41152411,15.00506032,2018
8,64,Arkansas,13.3462909,11.6532299,15.28152812,2018
8,65,Arkansas,13.9941691,12.25824538,15.97194663,2018
8,66,Arkansas,14.3181082,12.56113807,16.31677093,2018
8,67,Arkansas,14.6420473,12.86427602,16.66134998,2018
8,68,Arkansas,14.70683511,12.92493234,16.73023706,2018
8,69,Arkansas,15.16034985,13.34978722,17.21218597,2018
8,70,Arkansas,15.48428895,13.65352672,17.55616347,2018
8,71,Arkansas,15.74344023,13.89667601,17.83118777,2018
8,72,Arkansas,16.06737933,14.20080421,18.17477657,2018
8,73,Arkansas,16.26174279,14.38338088,18.3808301,2018
8,74,Arkansas,16.58568189,14.6878374,18.72409057,2018
8,75,Arkansas,16.97440881,15.05344553,19.13574284,2018
8,76,Arkansas,17.36313573,15.41932865,19.54712011,2018
8,77,Arkansas,17.55749919,15.60237051,19.75270845,2018
8,78,Arkansas,17.75186265,15.78547778,19.95823138,2018
8,79,Arkansas,17.94622611,15.96864942,20.16368994,2018
8,80,Arkansas,18.14058957,16.1518844,20.36908515,2018
8,81,Arkansas,18.33495303,16.33518174,20.57441801,2018
8,82,Arkansas,18.52931649,16.51854046,20.77968948,2018
8,83,Arkansas,18.91804341,16.88543832,21.19005202,2018
8,84,Arkansas,19.24198251,17.191366,21.53184133,2018
8,85,Arkansas,19.50113379,17.43622272,21.80515822,2018
8,86,Arkansas,19.56592161,17.49745255,21.87347178,2018
8,87,Arkansas,19.56592161,17.49745255,21.87347178,2018
8,88,Arkansas,19.95464853,17.86496071,22.28322401,2018
8,89,Arkansas,20.21379981,18.11008704,22.55627128,2018
8,90,Arkansas,20.21379981,18.11008704,22.55627128,2018
8,91,Arkansas,20.34337545,18.23268579,22.69275933,2018
8,92,Arkansas,20.47295109,18.35530796,22.82922396,2018
8,93,Arkansas,20.60252672,18.47795334,22.96566538,2018
8,94,Arkansas,20.79689018,18.66196447,23.17028445,2018
8,95,Arkansas,20.92646582,18.78466695,23.30666876,2018
8,96,Arkansas,20.99125364,18.84602663,23.37485248,2018
8,97,Arkansas,21.12082928,18.96876275,23.51120316,2018
8,98,Arkansas,21.1856171,19.03013914,23.57937017,2018
8,99,Arkansas,21.44476838,19.27569963,23.85198327,2018
8,100,Arkansas,21.57434402,19.39851251,23.98825719,2018
8,101,Arkansas,21.57434402,19.39851251,23.98825719,2018
8,102,Arkansas,21.63913184,19.45992702,24.05638608,2018
8,103,Arkansas,21.63913184,19.45992702,24.05638608,2018
8,104,Arkansas,21.63913184,19.45992702,24.05638608,2018
8,105,Arkansas,21.70391966,19.52134688,24.12450962,2018
8,106,Arkansas,21.70391966,19.52134688,24.12450962,2018
8,107,Arkansas,21.70391966,19.52134688,24.12450962,2018
8,108,Arkansas,21.70391966,19.52134688,24.12450962,2018
8,1,California,0,0,0.254741327,2018
8,2,California,0,0,0.254741327,2018
8,3,California,0,0,0.254741327,2018
8,4,California,0,0,0.254741327,2018
8,5,California,0,0,0.254741327,2018
8,6,California,0,0,0.254741327,2018
8,7,California,0,0,0.254741327,2018
8,8,California,0,0,0.254741327,2018
8,9,California,0,0,0.254741327,2018
8,10,California,0,0,0.254741327,2018
8,11,California,0,0,0.254741327,2018
8,12,California,0.066330592,0.003402315,0.375659642,2018
8,13,California,0.132661183,0.036381235,0.48361487,2018
8,14,California,0.132661183,0.036381235,0.48361487,2018
8,15,California,0.132661183,0.036381235,0.48361487,2018
8,16,California,0.198991775,0.067677417,0.584946077,2018
8,17,California,0.198991775,0.067677417,0.584946077,2018
8,18,California,0.331652958,0.141670377,0.776207895,2018
8,19,California,0.530644733,0.268914564,1.046845875,2018
8,20,California,0.7959671,0.455400036,1.390869959,2018
8,21,California,1.127620058,0.704178527,1.805228413,2018
8,22,California,1.459273017,0.963918823,2.208625063,2018
8,23,California,1.857256567,1.285337766,2.682970455,2018
8,24,California,3.117537808,2.345386602,4.14284201,2018
8,25,California,3.449190767,2.631425915,4.519939643,2018
8,26,California,3.648182542,2.804088002,4.745159723,2018
8,27,California,4.112496683,3.209610306,5.268029142,2018
8,28,California,4.709472008,3.735658284,5.935627666,2018
8,29,California,5.306447334,4.266070456,6.598861995,2018
8,30,California,6.235075617,5.098222109,7.623493788,2018
8,31,California,7.031042717,5.817117114,8.496127452,2018
8,32,California,7.760679225,6.479891318,9.292254528,2018
8,33,California,8.821968692,7.449377085,10.44480699,2018
8,34,California,11.27620058,9.710839851,13.09055761,2018
8,35,California,14.46006898,12.67440778,16.49310436,2018
8,36,California,16.51631733,14.60157304,18.67738816,2018
8,37,California,17.44494561,15.47466065,19.661084,2018
8,38,California,18.3072433,16.286754,20.5731467,2018
8,39,California,19.16954099,17.10007324,21.48398352,2018
8,40,California,19.50119395,17.41319751,21.83399619,2018
8,41,California,20.16449987,18.03993764,22.53352995,2018
8,42,California,21.15945874,18.98121872,23.58165972,2018
8,43,California,21.29211993,19.10682458,23.72130863,2018
8,44,California,21.4911117,19.29527688,23.9307385,2018
8,45,California,21.75643407,19.54662674,24.20989819,2018
8,46,California,22.02175643,19.79806668,24.48896781,2018
8,47,California,22.55240117,20.3012105,25.0468431,2018
8,48,California,23.34836827,21.05656373,25.88301855,2018
8,49,California,23.54736004,21.24551773,26.09194671,2018
8,50,California,23.68002123,21.37151218,26.23120703,2018
8,51,California,23.879013,21.56054111,26.44006027,2018
8,52,California,24.34332714,22.00177968,26.92721343,2018
8,53,California,24.60864951,22.25402154,27.20548112,2018
8,54,California,24.94030247,22.56942954,27.55321007,2018
8,55,California,25.13929424,22.75872983,27.76179195,2018
8,56,California,25.27195543,22.88495285,27.90082371,2018
8,57,California,25.4709472,23.07432125,28.10933747,2018
8,58,California,25.80260016,23.39002449,28.45677117,2018
8,59,California,26.20058371,23.76901304,28.87354696,2018
8,60,California,26.66489785,24.21136142,29.3595903,2018
8,61,California,27.0628814,24.59068055,29.77603551,2018
8,62,California,27.32820377,24.84364206,30.05358355,2018
8,63,California,27.59352613,25.09666817,30.331067,2018
8,64,California,27.8588485,25.34975796,30.60848677,2018
8,65,California,28.38949323,25.85612513,31.16313872,2018
8,66,California,28.72114619,26.17272916,31.50967162,2018
8,67,California,29.31812152,26.742852,32.13319529,2018
8,68,California,29.71610507,27.12309846,32.54871316,2018
8,69,California,30.18041921,27.56688181,33.03332154,2018
8,70,California,30.71106394,28.07427226,33.58695019,2018
8,71,California,30.97638631,28.32804962,33.86368239,2018
8,72,California,31.24170868,28.58188083,34.14036074,2018
8,73,California,31.63969223,28.96272716,34.55527874,2018
8,74,California,32.10400637,29.40719624,35.03920138,2018
8,75,California,32.30299814,29.59773112,35.24654868,2018
8,76,California,32.36932873,29.66124909,35.31565809,2018
8,77,California,32.56832051,29.85182192,35.52296743,2018
8,78,California,32.83364288,30.1059628,35.79933611,2018
8,79,California,32.96630406,30.23305184,35.93750185,2018
8,80,California,33.09896524,30.36015317,36.07565529,2018
8,81,California,33.49694879,30.74153029,36.49004251,2018
8,82,California,33.62960998,30.86868013,36.62814745,2018
8,83,California,33.89493234,31.1230156,36.90432153,2018
8,84,California,34.16025471,31.37739834,37.18044835,2018
8,85,California,34.35924648,31.5682161,37.38751275,2018
8,86,California,34.42557708,31.63182782,37.45652842,2018
8,87,California,34.62456885,31.8226803,37.66355811,2018
8,88,California,34.75723003,31.94992962,37.80156357,2018
8,89,California,34.95622181,32.14082495,38.00855041,2018
8,90,California,35.22154418,32.39539158,38.28449333,2018
8,91,California,35.35420536,32.5226917,38.42244799,2018
8,92,California,35.48686654,32.65000293,38.56039154,2018
8,93,California,35.75218891,32.90465853,38.8362455,2018
8,94,California,35.88485009,33.03200277,38.97415604,2018
8,95,California,36.01751128,33.15935789,39.11205569,2018
8,96,California,36.15017246,33.28672384,39.24994452,2018
8,97,California,36.28283364,33.41410056,39.38782258,2018
8,98,California,36.34916423,33.47779294,39.45675759,2018
8,99,California,36.34916423,33.47779294,39.45675759,2018
8,100,California,36.34916423,33.47779294,39.45675759,2018
8,101,California,36.48182542,33.6051857,39.5946196,2018
8,102,California,36.54815601,33.66888608,39.66354662,2018
8,103,California,36.68081719,33.79629476,39.80139271,2018
8,104,California,36.68081719,33.79629476,39.80139271,2018
8,105,California,36.68081719,33.79629476,39.80139271,2018
8,106,California,36.81347838,33.92371399,39.93922826,2018
8,107,California,36.81347838,33.92371399,39.93922826,2018
8,108,California,36.81347838,33.92371399,39.93922826,2018
8,1,Georgia,0,0,0.162885204,2018
8,2,Georgia,0,0,0.162885204,2018
8,3,Georgia,0,0,0.162885204,2018
8,4,Georgia,0,0,0.162885204,2018
8,5,Georgia,0,0,0.162885204,2018
8,6,Georgia,0,0,0.162885204,2018
8,7,Georgia,0,0,0.162885204,2018
